customer_id,city,customer_area,membership_tier,customer_segment,previous_monthly_orders,current_monthly_orders,order_drop_count,order_drop_pct,previous_monthly_revenue,current_monthly_revenue,revenue_drop_pct,churn_risk_label,recommended_coupon,coupon_reason,business_action,revenue_at_risk
5821,Bengaluru,Koramangala,ONE_PLUS,Regular Customer,1.0,2.0,-1.0,-1.0,261.0,283.0,-0.08,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5822,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,3.0,1.0,2.0,0.67,360.0,342.0,0.05,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5823,Bengaluru,Koramangala,ONE_LITE,Coupon Sensitive Customer,3.0,4.0,-1.0,-0.33,1213.0,643.0,0.47,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5824,Bengaluru,Malleshwaram,ONE,At Risk Customer,4.0,0.0,4.0,1.0,485.0,0.0,1.0,High Churn Risk,SAVE100,Customer order frequency has dropped sharply. Direct discount can bring customer back.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",485.0
5825,Bengaluru,Koramangala,NONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,236.0,218.0,0.08,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5826,Bengaluru,Banaswadi,NONE,Regular Customer,2.0,1.0,1.0,0.5,258.0,454.0,-0.76,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5827,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,815.0,532.0,0.35,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5828,Bengaluru,Malleshwaram,ONE_LITE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,282.0,232.0,0.18,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5829,Bengaluru,Whitefield,ONE,Regular Customer,1.0,1.0,0.0,0.0,185.0,202.0,-0.09,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5830,Bengaluru,Banaswadi,NONE,Regular Customer,2.0,2.0,0.0,0.0,404.0,571.0,-0.41,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5831,Bengaluru,Koramangala,ONE_LITE,Regular Customer,7.0,0.0,7.0,1.0,1915.0,0.0,1.0,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1915.0
5832,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,0.0,3.0,-3.0,0.0,0.0,538.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5833,Bengaluru,Whitefield,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,101.0,1002.0,-8.92,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5834,Bengaluru,Banaswadi,NONE,Regular Customer,2.0,0.0,2.0,1.0,364.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5835,Bengaluru,Koramangala,ONE,Regular Customer,1.0,2.0,-1.0,-1.0,82.0,292.0,-2.56,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5836,Bengaluru,Malleshwaram,ONE_PLUS,Regular Customer,2.0,2.0,0.0,0.0,189.0,146.0,0.23,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5837,Bengaluru,Koramangala,NONE,Regular Customer,3.0,1.0,2.0,0.67,945.0,272.0,0.71,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5838,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,4.0,4.0,0.0,0.0,770.0,1023.0,-0.33,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5839,Bengaluru,Koramangala,ONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,187.0,858.0,-3.59,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5840,Bengaluru,Malleshwaram,NONE,Regular Customer,1.0,1.0,0.0,0.0,133.0,132.0,0.01,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5841,Bengaluru,Marathahalli,ONE,Regular Customer,3.0,2.0,1.0,0.33,1198.0,582.0,0.51,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5842,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,3.0,1.0,2.0,0.67,403.0,176.0,0.56,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5843,Bengaluru,Banaswadi,NONE,Regular Customer,3.0,2.0,1.0,0.33,1382.0,448.0,0.68,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5844,Bengaluru,Marathahalli,NONE,Regular Customer,1.0,1.0,0.0,0.0,164.0,98.0,0.4,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5845,Bengaluru,Banaswadi,ONE_LITE,Regular Customer,1.0,1.0,0.0,0.0,102.0,110.0,-0.08,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5846,Bengaluru,Marathahalli,ONE,At Risk High Value Customer,3.0,0.0,3.0,1.0,720.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",720.0
5847,Bengaluru,Marathahalli,ONE_LITE,Regular Customer,2.0,1.0,1.0,0.5,437.0,378.0,0.14,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5848,Bengaluru,Whitefield,ONE_PLUS,Regular Customer,2.0,5.0,-3.0,-1.5,301.0,1027.0,-2.41,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5849,Bengaluru,Whitefield,ONE,Regular Customer,2.0,4.0,-2.0,-1.0,296.0,618.0,-1.09,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5850,Bengaluru,Koramangala,ONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,527.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5851,Bengaluru,Malleshwaram,NONE,Regular Customer,4.0,3.0,1.0,0.25,920.0,755.0,0.18,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5852,Bengaluru,Koramangala,ONE,Regular Customer,6.0,2.0,4.0,0.67,1687.0,219.0,0.87,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1687.0
5853,Bengaluru,Whitefield,NONE,At Risk Customer,3.0,0.0,3.0,1.0,489.0,0.0,1.0,High Churn Risk,SAVE100,Customer order frequency has dropped sharply. Direct discount can bring customer back.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",489.0
5854,Bengaluru,Marathahalli,ONE,Regular Customer,1.0,0.0,1.0,1.0,162.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5855,Bengaluru,Malleshwaram,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,610.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5856,Bengaluru,Whitefield,NONE,Regular Customer,1.0,1.0,0.0,0.0,264.0,214.0,0.19,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5857,Bengaluru,Whitefield,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,187.0,429.0,-1.29,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5858,Bengaluru,Whitefield,ONE,At Risk High Value Customer,4.0,0.0,4.0,1.0,1033.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",1033.0
5859,Bengaluru,Koramangala,NONE,Regular Customer,4.0,1.0,3.0,0.75,782.0,332.0,0.58,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5860,Bengaluru,Whitefield,ONE_LITE,Regular Customer,4.0,2.0,2.0,0.5,677.0,197.0,0.71,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5861,Bengaluru,Banaswadi,ONE_LITE,At Risk High Value Customer,4.0,0.0,4.0,1.0,1793.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",1793.0
5862,Bengaluru,Koramangala,ONE,Regular Customer,1.0,1.0,0.0,0.0,245.0,459.0,-0.87,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5863,Bengaluru,Marathahalli,ONE_LITE,Regular Customer,2.0,6.0,-4.0,-2.0,403.0,999.0,-1.48,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5864,Bengaluru,Marathahalli,ONE_PLUS,Regular Customer,3.0,1.0,2.0,0.67,949.0,231.0,0.76,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5865,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,498.0,1423.0,-1.86,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5866,Bengaluru,Malleshwaram,ONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,703.0,476.0,0.32,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5867,Bengaluru,Whitefield,ONE_PLUS,At Risk Customer,3.0,0.0,3.0,1.0,660.0,0.0,1.0,High Churn Risk,SAVE100,Customer order frequency has dropped sharply. Direct discount can bring customer back.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",660.0
5868,Bengaluru,Malleshwaram,NONE,Regular Customer,3.0,3.0,0.0,0.0,353.0,547.0,-0.55,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5869,Bengaluru,Koramangala,ONE,Regular Customer,0.0,3.0,-3.0,0.0,0.0,899.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5870,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,2.0,0.0,2.0,1.0,341.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5871,Bengaluru,Whitefield,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,377.0,656.0,-0.74,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5872,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,1.0,4.0,-3.0,-3.0,510.0,795.0,-0.56,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5873,Bengaluru,Malleshwaram,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,649.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5874,Bengaluru,Whitefield,NONE,Regular Customer,4.0,5.0,-1.0,-0.25,716.0,1070.0,-0.49,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5875,Bengaluru,Whitefield,NONE,Regular Customer,2.0,3.0,-1.0,-0.5,247.0,771.0,-2.12,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5876,Bengaluru,Banaswadi,ONE_LITE,Regular Customer,5.0,3.0,2.0,0.4,1220.0,1513.0,-0.24,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1220.0
5877,Bengaluru,Banaswadi,NONE,Regular Customer,3.0,2.0,1.0,0.33,667.0,1017.0,-0.52,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5878,Bengaluru,Whitefield,ONE,Regular Customer,2.0,0.0,2.0,1.0,355.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5879,Bengaluru,Whitefield,ONE,Regular Customer,1.0,0.0,1.0,1.0,95.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5880,Bengaluru,Malleshwaram,NONE,Regular Customer,5.0,2.0,3.0,0.6,972.0,541.0,0.44,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,972.0
5881,Bengaluru,Banaswadi,ONE_LITE,Coupon Sensitive Customer,3.0,1.0,2.0,0.67,627.0,278.0,0.56,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5882,Bengaluru,Koramangala,ONE,Regular Customer,3.0,2.0,1.0,0.33,712.0,349.0,0.51,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5883,Bengaluru,Marathahalli,ONE_LITE,Regular Customer,3.0,4.0,-1.0,-0.33,574.0,1564.0,-1.72,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5884,Bengaluru,Whitefield,NONE,Regular Customer,4.0,1.0,3.0,0.75,1210.0,374.0,0.69,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5885,Bengaluru,Whitefield,ONE_LITE,Coupon Sensitive Customer,6.0,1.0,5.0,0.83,747.0,177.0,0.76,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,747.0
5886,Bengaluru,Whitefield,ONE_PLUS,Coupon Sensitive Customer,3.0,1.0,2.0,0.67,755.0,132.0,0.83,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5887,Bengaluru,Whitefield,ONE,Coupon Sensitive Customer,4.0,2.0,2.0,0.5,978.0,186.0,0.81,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5888,Bengaluru,Whitefield,ONE_LITE,Regular Customer,4.0,1.0,3.0,0.75,783.0,108.0,0.86,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5889,Bengaluru,Whitefield,ONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,588.0,99.0,0.83,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5890,Bengaluru,Malleshwaram,ONE_LITE,Regular Customer,0.0,4.0,-4.0,0.0,0.0,608.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5891,Bengaluru,Koramangala,ONE,Regular Customer,1.0,1.0,0.0,0.0,585.0,84.0,0.86,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5892,Bengaluru,Whitefield,NONE,At Risk Customer,3.0,0.0,3.0,1.0,456.0,0.0,1.0,High Churn Risk,SAVE100,Customer order frequency has dropped sharply. Direct discount can bring customer back.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",456.0
5893,Bengaluru,Koramangala,ONE,Regular Customer,3.0,3.0,0.0,0.0,701.0,414.0,0.41,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5894,Bengaluru,Whitefield,ONE_PLUS,Coupon Sensitive Customer,4.0,1.0,3.0,0.75,667.0,40.0,0.94,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5895,Bengaluru,Whitefield,ONE,Regular Customer,1.0,3.0,-2.0,-2.0,72.0,774.0,-9.75,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5896,Bengaluru,Marathahalli,ONE_LITE,Regular Customer,1.0,2.0,-1.0,-1.0,893.0,374.0,0.58,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5897,Bengaluru,Malleshwaram,ONE_LITE,Coupon Sensitive Customer,3.0,4.0,-1.0,-0.33,442.0,582.0,-0.32,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5898,Bengaluru,Whitefield,NONE,Regular Customer,1.0,1.0,0.0,0.0,104.0,198.0,-0.9,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5899,Bengaluru,Whitefield,NONE,Regular Customer,3.0,3.0,0.0,0.0,485.0,864.0,-0.78,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5900,Bengaluru,Banaswadi,NONE,Regular Customer,2.0,4.0,-2.0,-1.0,213.0,774.0,-2.63,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5901,Bengaluru,Koramangala,NONE,Regular Customer,4.0,2.0,2.0,0.5,1131.0,589.0,0.48,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5902,Bengaluru,Malleshwaram,NONE,Regular Customer,1.0,0.0,1.0,1.0,84.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5903,Bengaluru,Banaswadi,ONE,Regular Customer,7.0,1.0,6.0,0.86,2144.0,79.0,0.96,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,2144.0
5904,Bengaluru,Koramangala,NONE,Regular Customer,0.0,3.0,-3.0,0.0,0.0,616.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5905,Bengaluru,Banaswadi,NONE,Coupon Sensitive Customer,3.0,3.0,0.0,0.0,395.0,1597.0,-3.04,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5906,Bengaluru,Koramangala,NONE,Regular Customer,2.0,3.0,-1.0,-0.5,616.0,553.0,0.1,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5907,Bengaluru,Whitefield,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,242.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5908,Bengaluru,Marathahalli,NONE,At Risk Customer,3.0,0.0,3.0,1.0,549.0,0.0,1.0,High Churn Risk,SAVE100,Customer order frequency has dropped sharply. Direct discount can bring customer back.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",549.0
5909,Bengaluru,Whitefield,NONE,At Risk High Value Customer,4.0,0.0,4.0,1.0,1579.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",1579.0
5910,Bengaluru,Whitefield,ONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,349.0,59.0,0.83,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
5911,Bengaluru,Whitefield,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,113.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
5912,Bengaluru,Malleshwaram,NONE,Coupon Sensitive Customer,2.0,4.0,-2.0,-1.0,213.0,1046.0,-3.91,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
